2096,2510,2147,2510,2147,2557,2096,2557
521,2207,570,2207,570,2246,521,2246
646,3018,696,3018,696,3061,646,3061
2099,3151,2151,3151,2151,3197,2099,3197
2096,3089,2150,3089,2150,3138,2096,3138
2095,2219,2145,2219,2145,2267,2095,2267
2092,1987,2142,1987,2142,2037,2092,2037
2239,3272,2276,3272,2276,3324,2239,3324
521,2120,566,2120,566,2162,521,2162
2093,2047,2140,2047,2140,2094,2093,2094
2094,2857,2150,2857,2150,2911,2094,2911
522,1732,563,1732,563,1774,522,1774
522,2378,565,2378,565,2419,522,2419
518,1949,564,1949,564,1989,518,1989
2099,2398,2145,2398,2145,2439,2099,2439
2092,1003,2137,1003,2137,1052,2092,1052
306,559,359,559,359,610,306,610
2099,2972,2148,2972,2148,3021,2099,3021
297,1773,356,1773,356,1829,297,1829
1875,2540,1989,2540,1989,2659,1875,2659
519,1388,562,1388,562,1425,519,1425
2094,2736,2147,2736,2147,2792,2094,2792
522,1560,558,1560,558,1601,522,1601
2095,2683,2149,2683,2149,2735,2095,2735
2093,1404,2138,1404,2138,1453,2093,1453
2098,2451,2146,2451,2146,2503,2098,2503
2088,881,2138,881,2138,905,2088,905
1682,3032,1762,3032,1762,3112,1682,3112
290,3039,371,3039,371,3120,290,3120
291,2255,370,2255,370,2332,291,2332
1701,2262,1781,2262,1781,2335,1701,2335
520,2724,561,2724,561,2763,520,2763
2096,2165,2146,2165,2146,2212,2096,2212
2095,2333,2143,2333,2143,2385,2095,2385
474,2995,519,2995,519,3037,474,3037
288,2647,371,2647,371,2729,288,2729
2030,887,2082,887,2082,937,2030,937
300,725,355,725,355,777,300,777
1314,2880,1357,2880,1357,2919,1314,2919
297,901,355,901,355,954,297,954
1696,2647,1767,2647,1767,2720,1696,2720
475,2941,515,2941,515,2983,475,2983
525,2249,563,2249,563,2291,525,2291
1593,301,1648,301,1648,349,1593,349
2081,482,2137,482,2137,532,2081,532
2088,713,2134,713,2134,756,2088,756
2109,2568,2144,2568,2144,2613,2109,2613
2029,770,2074,770,2074,822,2029,822
524,2077,562,2077,562,2116,524,2116
521,2951,558,2951,558,2989,521,2989
301,643,357,643,357,691,301,691
301,810,359,810,359,864,301,864
2086,767,2138,767,2138,817,2086,817
1696,812,1750,812,1750,862,1696,862
948,2815,1005,2815,1005,2862,948,2862
660,308,711,308,711,351,660,351
799,2822,861,2822,861,2876,799,2876
1695,1769,1751,1769,1751,1824,1695,1824
2093,2104,2144,2104,2144,2151,2093,2151
800,1475,857,1475,857,1532,800,1532
1692,1244,1747,1244,1747,1297,1692,1297
805,2883,860,2883,860,2933,805,2933
2087,1581,2144,1581,2144,1631,2087,1631
951,2606,1001,2606,1001,2657,951,2657
377,657,430,657,430,706,377,706
298,987,354,987,354,1040,298,1040
2096,946,2135,946,2135,992,2096,992
476,2379,518,2379,518,2402,476,2402
2082,423,2135,423,2135,475,2082,475
296,1426,354,1426,354,1478,296,1478
523,2995,565,2995,565,3034,523,3034
2031,944,2080,944,2080,996,2031,996
301,1076,355,1076,355,1126,301,1126
1694,1856,1748,1856,1748,1908,1694,1908
298,1247,352,1247,352,1301,298,1301
1696,1157,1747,1157,1747,1211,1696,1211
297,1162,351,1162,351,1215,297,1215
951,2741,1006,2741,1006,2795,951,2795
882,2592,932,2592,932,2640,882,2640
1467,2325,1509,2325,1509,2365,1467,2365
802,2763,859,2763,859,2818,802,2818
2094,1233,2139,1233,2139,1282,2094,1282
297,1346,349,1346,349,1383,297,1383
652,1934,693,1934,693,1975,652,1975
604,1245,645,1245,645,1281,604,1281
1695,636,1750,636,1750,691,1695,691
2099,3031,2150,3031,2150,3080,2099,3080
777,300,831,300,831,355,777,355
2030,829,2080,829,2080,879,2030,879
301,1869,354,1869,354,1920,301,1920
803,1303,854,1303,854,1354,803,1354
378,478,430,478,430,534,378,534
2089,1119,2139,1119,2139,1162,2089,1162
649,1157,694,1157,694,1196,649,1196
297,1604,348,1604,348,1650,297,1650
1697,1682,1749,1682,1749,1732,1697,1732
1697,985,1749,985,1749,1039,1697,1039
950,1476,1004,1476,1004,1528,950,1528
804,2592,859,2592,859,2642,804,2642
2099,2918,2149,2918,2149,2966,2099,2966
379,544,428,544,428,587,379,587
1711,298,1760,298,1760,352,1711,352
881,2710,932,2710,932,2759,881,2759
1128,298,1183,298,1183,352,1128,352
479,2331,520,2331,520,2366,479,2366
2092,1699,2143,1699,2143,1747,2092,1747
2088,829,2137,829,2137,875,2088,875
521,724,562,724,562,764,521,764
381,423,428,423,428,477,381,477
432,1688,470,1688,470,1708,432,1708
803,1594,858,1594,858,1643,803,1643
2096,2799,2148,2799,2148,2852,2096,2852
1696,1594,1747,1594,1747,1646,1696,1646
879,2888,932,2888,932,2934,879,2934
2026,421,2075,421,2075,473,2026,473
2086,655,2137,655,2137,703,2086,703
607,1414,647,1414,647,1455,607,1455
2025,654,2078,654,2078,705,2025,705
803,1420,855,1420,855,1471,803,1471
302,1687,356,1687,356,1739,302,1739
948,1309,998,1309,998,1356,948,1356
1315,2924,1359,2924,1359,2964,1315,2964
2036,1817,2084,1817,2084,1863,2036,1863
652,720,694,720,694,762,652,762
2087,597,2136,597,2136,647,2087,647
2090,1873,2139,1873,2139,1915,2090,1915
2093,1812,2142,1812,2142,1861,2093,1861
1694,552,1745,552,1745,605,1694,605
1139,2533,1182,2533,1182,2573,1139,2573
951,2673,1006,2673,1006,2724,951,2724
477,2586,522,2586,522,2625,477,2625
1311,1246,1353,1246,1353,1282,1311,1282
1693,1336,1749,1336,1749,1375,1693,1375
879,1245,926,1245,926,1294,879,1294
649,1328,689,1328,689,1370,649,1370
520,3036,562,3036,562,3078,520,3078
879,1424,928,1424,928,1470,879,1470
1081,1634,1124,1634,1124,1676,1081,1676
805,1361,852,1361,852,1416,805,1416
2030,1176,2085,1176,2085,1225,2030,1225
1082,1592,1125,1592,1125,1628,1082,1628
475,1503,517,1503,517,1546,475,1546
606,1765,648,1765,648,1805,606,1805
653,2538,695,2538,695,2578,653,2578
1463,1459,1503,1459,1503,1499,1463,1499
2035,1233,2080,1233,2080,1282,2035,1282
2089,903,2141,903,2141,937,2089,937
803,1533,857,1533,857,1588,803,1588
1082,2809,1121,2809,1121,2833,1082,2833
652,2580,696,2580,696,2623,652,2623
805,2649,857,2649,857,2705,805,2705
520,2461,565,2461,565,2503,520,2503
655,2410,697,2410,697,2452,655,2452
432,1850,475,1850,475,1891,432,1891
476,2852,520,2852,520,2896,476,2896
1194,1288,1238,1288,1238,1327,1194,1327
1696,723,1747,723,1747,774,1696,774
1466,2195,1507,2195,1507,2235,1466,2235
2096,1930,2144,1930,2144,1976,2096,1976
652,1718,691,1718,691,1757,652,1757
2032,1121,2082,1121,2082,1164,2032,1164
649,2671,695,2671,695,2712,649,2712
651,1591,693,1591,693,1632,651,1632
479,2454,520,2454,520,2497,479,2497
2026,715,2077,715,2077,766,2026,766
1363,300,1414,300,1414,349,1363,349
2090,1350,2142,1350,2142,1400,2090,1400
480,2414,520,2414,520,2454,480,2454
1139,1546,1183,1546,1183,1587,1139,1587
608,1631,647,1631,647,1672,608,1672
1317,2707,1356,2707,1356,2746,1317,2746
650,1025,693,1025,693,1066,650,1066
2099,1177,2139,1177,2139,1222,2099,1222
519,1647,562,1647,562,1690,519,1690
435,1903,470,1903,470,1927,435,1927
2089,1059,2140,1059,2140,1109,2089,1109
2097,1464,2132,1464,2132,1515,2097,1515
953,2533,1005,2533,1005,2586,953,2586
1694,1423,1749,1423,1749,1460,1694,1460
2032,1293,2082,1293,2082,1343,2032,1343
2082,539,2135,539,2135,590,2082,590
2097,1641,2140,1641,2140,1692,2097,1692
2093,1758,2144,1758,2144,1803,2093,1803
1581,1828,1617,1828,1617,1871,1581,1871
379,596,431,596,431,646,379,646
1458,1069,1500,1069,1500,1109,1458,1109
478,681,518,681,518,719,478,719
1257,2664,1296,2664,1296,2702,1257,2702
799,1245,852,1245,852,1296,799,1296
477,2813,520,2813,520,2851,477,2851
480,2540,518,2540,518,2583,480,2583
654,2497,697,2497,697,2537,654,2537
803,2532,859,2532,859,2586,803,2586
805,2711,857,2711,857,2759,805,2759
1462,1979,1505,1979,1505,2018,1462,2018
654,2368,696,2368,696,2403,654,2403
524,550,563,550,563,589,524,589
1458,1331,1501,1331,1501,1370,1458,1370
610,810,651,810,651,851,610,851
1463,2025,1506,2025,1506,2063,1463,2063
520,1819,564,1819,564,1860,520,1860
1256,1502,1298,1502,1298,1544,1256,1544
430,1033,472,1033,472,1066,430,1066
477,3079,519,3079,519,3120,477,3120
652,2887,696,2887,696,2926,652,2926
475,636,518,636,518,678,475,678
1259,2793,1298,2793,1298,2833,1259,2833
522,2166,563,2166,563,2206,522,2206
520,1156,559,1156,559,1199,520,1199
1460,1373,1500,1373,1500,1415,1460,1415
612,2026,648,2026,648,2062,612,2062
524,603,561,603,561,622,524,622
1313,1377,1355,1377,1355,1414,1313,1414
2096,2625,2147,2625,2147,2675,2096,2675
652,1850,693,1850,693,1890,652,1890
954,1593,1002,1593,1002,1646,954,1646
1257,2837,1299,2837,1299,2876,1257,2876
1315,2533,1357,2533,1357,2574,1315,2574
880,1598,934,1598,934,1646,880,1646
1259,2536,1299,2536,1299,2571,1259,2571
1139,1376,1176,1376,1176,1413,1139,1413
1461,461,1501,461,1501,499,1461,499
2025,481,2071,481,2071,530,2025,530
1314,1589,1355,1589,1355,1627,1314,1627
480,941,522,941,522,982,480,982
524,421,563,421,563,459,524,459
521,3124,564,3124,564,3165,521,3165
1258,2625,1296,2625,1296,2656,1258,2656
525,639,564,639,564,677,525,677
1258,1590,1298,1590,1298,1626,1258,1626
524,3082,563,3082,563,3118,524,3118
1316,1462,1354,1462,1354,1496,1316,1496
431,1289,472,1289,472,1328,431,1328
1258,1463,1295,1463,1295,1492,1258,1492
478,2281,523,2281,523,2323,478,2323
2030,1064,2080,1064,2080,1111,2030,1111
651,1677,691,1677,691,1716,651,1716
1256,2707,1299,2707,1299,2745,1256,2745
478,2769,519,2769,519,2805,478,2805
1457,939,1497,939,1497,978,1457,978
657,559,691,559,691,577,657,577
479,896,520,896,520,935,479,935
1080,2921,1123,2921,1123,2963,1080,2963
1704,1510,1738,1510,1738,1555,1704,1555
521,1611,558,1611,558,1629,521,1629
564,2061,610,2061,610,2104,564,2104
1312,1290,1352,1290,1352,1325,1312,1325
605,1720,647,1720,647,1760,605,1760
2025,596,2077,596,2077,646,2025,646
1088,2585,1118,2585,1118,2607,1088,2607
1313,1631,1357,1631,1357,1672,1313,1672
652,767,692,767,692,805,652,805
1255,1418,1297,1418,1297,1457,1255,1457
474,1718,517,1718,517,1758,474,1758
1318,2620,1356,2620,1356,2658,1318,2658
1458,1200,1498,1200,1498,1238,1458,1238
1317,2835,1356,2835,1356,2872,1317,2872
476,1937,521,1937,521,1975,476,1975
434,549,475,549,475,590,434,590
1463,1545,1504,1545,1504,1585,1463,1585
1140,2748,1181,2748,1181,2788,1140,2788
482,2636,515,2636,515,2661,482,2661
432,1244,470,1244,470,1284,432,1284
522,767,565,767,565,808,522,808
952,2880,1002,2880,1002,2936,952,2936
1459,1243,1499,1243,1499,1282,1459,1282
653,2193,695,2193,695,2235,653,2235
525,2638,564,2638,564,2677,525,2677
652,2928,695,2928,695,2971,652,2971
564,768,606,768,606,810,564,810
522,1862,562,1862,562,1902,522,1902
951,1419,1001,1419,1001,1470,951,1470
2028,539,2076,539,2076,592,2028,592
434,853,474,853,474,894,434,894
1145,2935,1178,2935,1178,2954,1145,2954
653,2847,691,2847,691,2883,653,2883
532,2426,559,2426,559,2455,532,2455
1465,731,1499,731,1499,751,1465,751
1464,1762,1507,1762,1507,1803,1464,1803
1257,2881,1296,2881,1296,2921,1257,2921
605,1025,644,1025,644,1065,605,1065
656,2982,685,2982,685,3009,656,3009
655,1295,686,1295,686,1316,655,1316
1317,2579,1357,2579,1357,2615,1317,2615
477,509,516,509,516,546,477,546
2032,1350,2079,1350,2079,1396,2032,1396
475,851,521,851,521,893,475,893
876,1306,927,1306,927,1353,876,1353
1142,1593,1183,1593,1183,1630,1142,1630
607,983,647,983,647,1016,607,1016
1199,2794,1239,2794,1239,2833,1199,2833
610,1935,650,1935,650,1976,610,1976
1084,2625,1117,2625,1117,2655,1084,2655
481,463,521,463,521,504,481,504
654,2155,694,2155,694,2191,654,2191
1080,2707,1123,2707,1123,2743,1080,2743
653,636,694,636,694,676,653,676
658,2068,696,2068,696,2104,658,2104
1143,2578,1182,2578,1182,2614,1143,2614
655,460,694,460,694,502,655,502
567,2366,610,2366,610,2408,567,2408
1138,1289,1178,1289,1178,1329,1138,1329
651,507,692,507,692,546,651,546
608,1893,649,1893,649,1933,608,1933
436,464,478,464,478,506,436,506
525,2812,560,2812,560,2852,525,2852
432,1376,470,1376,470,1413,432,1413
896,301,947,301,947,350,896,350
1458,982,1497,982,1497,1018,1458,1018
650,1458,690,1458,690,1499,650,1499
1692,897,1746,897,1746,952,1692,952
434,940,473,940,473,981,434,981
2032,1699,2083,1699,2083,1750,2032,1750
303,1523,343,1523,343,1570,303,1570
533,1912,555,1912,555,1938,533,1938
520,810,562,810,562,849,520,849
1468,509,1499,509,1499,534,1468,534
564,1455,602,1455,602,1497,564,1497
1258,1631,1299,1631,1299,1671,1258,1671
606,1547,647,1547,647,1587,606,1587
523,898,560,898,560,937,523,937
605,1850,649,1850,649,1889,605,1889
564,896,602,896,602,936,564,936
477,983,515,983,515,1025,477,1025
611,1385,642,1385,642,1404,611,1404
526,2690,560,2690,560,2707,526,2707
1465,1634,1504,1634,1504,1671,1465,1671
605,1589,644,1589,644,1627,605,1627
1460,417,1502,417,1502,457,1460,457
951,1246,997,1246,997,1296,951,1296
659,2804,694,2804,694,2829,659,2829
2048,1524,2087,1524,2087,1574,2048,1574
1258,2577,1298,2577,1298,2616,1258,2616
1199,1589,1239,1589,1239,1632,1199,1632
1474,2375,1504,2375,1504,2396,1474,2396
1463,1891,1505,1891,1505,1931,1463,1931
530,684,565,684,565,717,530,717
479,2238,516,2238,516,2279,479,2279
438,1950,471,1950,471,1970,438,1970
478,768,518,768,518,807,478,807
522,2594,562,2594,562,2633,522,2633
438,509,476,509,476,546,438,546
1084,2838,1120,2838,1120,2873,1084,2873
2032,1642,2079,1642,2079,1692,2032,1692
1511,1178,1556,1178,1556,1235,1511,1235
2034,1026,2081,1026,2081,1055,2034,1055
524,2768,562,2768,562,2808,524,2808
482,2685,516,2685,516,2704,482,2704
533,2039,556,2039,556,2071,533,2071
1507,1123,1564,1123,1564,1148,1507,1148
1696,1072,1746,1072,1746,1120,1696,1120
1200,2756,1242,2756,1242,2786,1200,2786
1143,2794,1178,2794,1178,2829,1143,2829
1465,1850,1504,1850,1504,1886,1465,1886
432,1158,472,1158,472,1197,432,1197
567,2622,606,2622,606,2665,567,2665
524,1119,556,1119,556,1148,524,1148
438,730,471,730,471,761,438,761
605,1070,646,1070,646,1111,605,1111
521,1515,560,1515,560,1555,521,1555
1085,1508,1117,1508,1117,1540,1085,1540
1081,2663,1120,2663,1120,2702,1081,2702
432,1766,471,1766,471,1805,432,1805
482,1210,511,1210,511,1232,482,1232
521,3168,561,3168,561,3207,521,3207
2097,2279,2143,2279,2143,2325,2097,2325
438,821,471,821,471,840,438,840
433,420,475,420,475,461,433,461
1012,300,1062,300,1062,351,1012,351
1254,1330,1295,1330,1295,1370,1254,1370
1471,2071,1503,2071,1503,2094,1471,2094
1199,2924,1241,2924,1241,2964,1199,2964
1253,1245,1291,1245,1291,1285,1253,1285
883,2533,932,2533,932,2581,883,2581
651,417,692,417,692,458,651,458
562,1330,600,1330,600,1369,562,1369
609,509,646,509,646,546,609,546
616,1989,641,1989,641,2015,616,2015
1138,1421,1179,1421,1179,1457,1138,1457
481,3049,513,3049,513,3073,481,3073
1322,1548,1354,1548,1354,1581,1322,1581
482,3176,515,3176,515,3200,482,3200
650,893,695,893,695,936,650,936
613,2166,644,2166,644,2182,613,2182
432,1717,469,1717,469,1761,432,1761
1205,2716,1233,2716,1233,2737,1205,2737
435,765,475,765,475,806,435,806
1465,775,1498,775,1498,795,1465,795
475,1763,517,1763,517,1803,475,1803
433,984,476,984,476,1024,433,1024
559,1200,603,1200,603,1239,559,1239
887,1370,920,1370,920,1401,887,1401
608,897,646,897,646,937,608,937
2038,1585,2081,1585,2081,1630,2038,1630
1457,1024,1501,1024,1501,1067,1457,1067
659,860,689,860,689,885,659,885
482,2904,511,2904,511,2935,482,2935
1464,1721,1501,1721,1501,1752,1464,1752
889,2838,920,2838,920,2868,889,2868
656,1551,686,1551,686,1582,656,1582
657,593,693,593,693,632,657,632
2031,1760,2082,1760,2082,1803,2031,1803
523,1074,557,1074,557,1111,523,1111
658,2027,689,2027,689,2057,658,2057
889,1488,920,1488,920,1524,889,1524
1019,1374,1060,1374,1060,1414,1019,1414
658,1512,688,1512,688,1531,658,1531
608,680,650,680,650,722,608,722
659,2723,690,2723,690,2747,659,2747
521,1427,561,1427,561,1467,521,1467
1314,1503,1355,1503,1355,1543,1314,1543
891,2776,920,2776,920,2810,891,2810
525,464,562,464,562,504,525,504
1082,1550,1121,1550,1121,1588,1082,1588
566,1933,606,1933,606,1973,566,1973
651,2280,697,2280,697,2322,651,2322
889,1546,919,1546,919,1576,889,1576
655,1245,684,1245,684,1280,655,1280
441,1988,471,1988,471,2013,441,2013
1201,1386,1230,1386,1230,1404,1201,1404
1081,2749,1122,2749,1122,2789,1081,2789
524,1473,559,1473,559,1504,524,1504
482,1161,509,1161,509,1193,482,1193
658,814,689,814,689,843,658,843
1259,2752,1295,2752,1295,2784,1259,2784
2092,1292,2135,1292,2135,1331,2092,1331
436,1513,467,1513,467,1537,436,1537
1464,2281,1509,2281,1509,2321,1464,2321
1479,301,1527,301,1527,349,1479,349
612,951,643,951,643,973,612,973
432,1117,470,1117,470,1154,432,1154
439,1821,469,1821,469,1838,439,1838
656,1379,685,1379,685,1403,656,1403
483,2028,514,2028,514,2056,483,2056
519,1344,558,1344,558,1381,519,1381
1256,2925,1300,2925,1300,2963,1256,2963
1316,2749,1357,2749,1357,2786,1316,2786
1474,2158,1499,2158,1499,2185,1474,2185
526,985,561,985,561,1022,526,1022
656,3078,689,3078,689,3105,656,3105
475,1069,517,1069,517,1108,475,1108
480,1037,511,1037,511,1060,480,1060
1260,1547,1295,1547,1295,1585,1260,1585
1199,2533,1240,2533,1240,2573,1199,2573
524,1297,552,1297,552,1320,524,1320
1466,606,1498,606,1498,621,1466,621
1465,645,1498,645,1498,666,1465,666
950,1539,1004,1539,1004,1585,950,1585
1469,1510,1498,1510,1498,1532,1469,1532
483,421,514,421,514,462,483,462
438,1466,463,1466,463,1497,438,1497
1464,2109,1506,2109,1506,2147,1464,2147
609,2067,651,2067,651,2106,609,2106
2040,1409,2086,1409,2086,1453,2040,1453
656,2249,691,2249,691,2270,656,2270
436,1426,467,1426,467,1453,436,1453
1470,903,1492,903,1492,929,1470,929
482,2075,516,2075,516,2101,482,2101
1021,1244,1057,1244,1057,1282,1021,1282
482,1898,512,1898,512,1930,482,1930
1085,1339,1113,1339,1113,1370,1085,1370
1311,1332,1355,1332,1355,1371,1311,1371
607,463,648,463,648,503,607,503
1203,2588,1236,2588,1236,2606,1203,2606
609,634,650,634,650,677,609,677
1459,1157,1495,1157,1495,1198,1459,1198
618,1811,639,1811,639,1839,618,1839
436,640,471,640,471,677,436,677
528,2511,570,2511,570,2538,528,2538
524,1992,563,1992,563,2024,524,2024
536,2297,560,2297,560,2330,536,2330
1465,686,1494,686,1494,712,1465,712
432,1078,469,1078,469,1101,432,1101
1195,1246,1234,1246,1234,1283,1195,1283
1316,2662,1358,2662,1358,2701,1316,2701
1206,1466,1234,1466,1234,1496,1206,1496
652,1763,692,1763,692,1804,652,1804
949,1363,1000,1363,1000,1413,949,1413
478,1974,516,1974,516,2021,478,2021
485,1857,517,1857,517,1883,485,1883
1467,552,1494,552,1494,582,1467,582
1146,2887,1175,2887,1175,2916,1146,2916
480,1125,511,1125,511,1143,480,1143
890,2664,924,2664,924,2693,890,2693
1458,1115,1499,1115,1499,1153,1458,1153
612,1511,643,1511,643,1535,612,1535
486,2506,513,2506,513,2534,486,2534
656,3172,689,3172,689,3196,656,3196
484,1255,507,1255,507,1275,484,1275
611,559,646,559,646,578,611,578
1467,1591,1501,1591,1501,1629,1467,1629
654,2769,686,2769,686,2782,654,2782
1139,2621,1180,2621,1180,2658,1139,2658
481,550,516,550,516,588,481,588
483,1429,510,1429,510,1446,483,1446
1083,1245,1116,1245,1116,1284,1083,1284
618,2119,642,2119,642,2143,618,2143
1148,2710,1174,2710,1174,2739,1148,2739
604,1155,643,1155,643,1195,604,1195
1139,1465,1179,1465,1179,1499,1139,1499
1205,2668,1233,2668,1233,2700,1205,2700
1137,1333,1179,1333,1179,1370,1137,1370
1086,1386,1116,1386,1116,1407,1086,1407
610,592,651,592,651,630,610,630
1150,1510,1176,1510,1176,1534,1150,1534
485,2118,513,2118,513,2144,485,2144
614,1116,637,1116,637,1145,614,1145
527,513,561,513,561,538,527,538
1091,2539,1116,2539,1116,2567,1091,2567
652,942,691,942,691,979,652,979
1473,2247,1497,2247,1497,2272,1473,2272
476,1459,514,1459,514,1498,476,1498
1247,298,1296,298,1296,348,1247,348
439,1641,467,1641,467,1671,439,1671
1466,1428,1498,1428,1498,1446,1466,1446
485,1553,510,1553,510,1583,485,1583
485,1686,512,1686,512,1710,485,1710
612,1688,640,1688,640,1709,612,1709
484,3130,513,3130,513,3162,484,3162
652,1072,689,1072,689,1110,652,1110
483,2719,513,2719,513,2745,483,2745
442,1209,463,1209,463,1232,442,1232
1023,1290,1057,1290,1057,1328,1023,1328
1209,2887,1227,2887,1227,2917,1209,2917
1206,1427,1228,1427,1228,1449,1206,1449
442,596,473,596,473,628,442,628
615,2203,645,2203,645,2231,615,2231
526,2905,557,2905,557,2930,526,2930
658,3128,685,3128,685,3161,658,3161
1464,862,1497,862,1497,883,1464,883
1263,1294,1291,1294,1291,1319,1263,1319
660,2635,686,2635,686,2658,660,2658
524,858,564,858,564,891,524,891
1207,2627,1230,2627,1230,2650,1207,2650
620,859,641,859,641,886,620,886
526,1702,555,1702,555,1720,526,1720
1151,2842,1172,2842,1172,2868,1151,2868
532,2340,563,2340,563,2366,532,2366
439,1338,465,1338,465,1363,439,1363
1255,1376,1295,1376,1295,1414,1255,1414
657,988,686,988,686,1012,657,1012
485,2159,511,2159,511,2188,485,2188
1098,2884,1115,2884,1115,2909,1098,2909
528,1252,548,1252,548,1278,528,1278
1476,1685,1494,1685,1494,1709,1476,1709
482,1336,508,1336,508,1366,482,1366
657,1902,688,1902,688,1924,657,1924
1196,1332,1236,1332,1236,1370,1196,1370
613,1465,637,1465,637,1495,613,1495
489,2202,512,2202,512,2228,489,2228
532,945,557,945,557,976,532,976
610,1293,642,1293,642,1314,610,1314
2060,1476,2082,1476,2082,1511,2060,1511
1210,2848,1230,2848,1230,2868,1210,2868
618,726,641,726,641,756,618,756
1028,1426,1060,1426,1060,1450,1028,1450
1086,1471,1115,1471,1115,1493,1086,1493
656,1204,682,1204,682,1231,656,1231
610,765,647,765,647,806,610,806
658,1643,687,1643,687,1667,658,1667
527,1036,551,1036,551,1061,527,1061
1034,1338,1051,1338,1051,1363,1034,1363
1157,1638,1173,1638,1173,1669,1157,1669
666,2331,688,2331,688,2354,666,2354
534,2859,553,2859,553,2887,534,2887
524,1778,560,1778,560,1818,524,1818
668,1984,682,1984,682,2014,668,2014
443,1599,464,1599,464,1624,443,1624
1200,1550,1236,1550,1236,1581,1200,1581
615,1336,636,1336,636,1363,615,1363
1138,2667,1181,2667,1181,2701,1138,2701
1089,1425,1111,1425,1111,1450,1089,1450
1470,817,1493,817,1493,841,1470,841
1089,1297,1112,1297,1112,1320,1089,1320
668,688,683,688,683,709,668,709
1029,2539,1057,2539,1057,2565,1029,2565
1471,1945,1494,1945,1494,1968,1471,1968
486,817,512,817,512,838,486,838
663,1417,680,1417,680,1452,663,1452
444,1562,461,1562,461,1580,444,1580
610,1209,640,1209,640,1233,610,1233
486,732,508,732,508,756,486,756
487,1294,508,1294,508,1320,487,1320
1580,1882,1604,1882,1604,1924,1580,1924
1837,2534,1868,2534,1868,2647,1837,2647
1573,1369,1613,1369,1613,1404,1573,1404
1506,1297,1558,1297,1558,1342,1506,1342
1012,1027,1030,1027,1030,1044,1012,1044
1861,1438,1898,1438,1898,1491,1861,1491
1207,1514,1233,1514,1233,1534,1207,1534
657,1121,680,1121,680,1147,657,1147
669,2115,685,2115,685,2138,669,2138
663,1810,681,1810,681,1838,663,1838
1212,1643,1229,1643,1229,1666,1212,1666
1153,1249,1167,1249,1167,1277,1153,1277
