141,3082,190,3082,190,3122,141,3122
142,3018,189,3018,189,3062,142,3062
144,3131,187,3131,187,3172,144,3172
1880,558,1992,558,1992,611,1880,611
141,2978,186,2978,186,3006,141,3006
455,552,553,552,553,613,455,613
1303,1479,1383,1479,1383,1504,1303,1504
1024,1361,1107,1361,1107,1413,1024,1413
146,2925,188,2925,188,2958,146,2958
1176,3216,1271,3216,1271,3276,1176,3276
587,554,680,554,680,616,587,616
1288,3217,1382,3217,1382,3272,1288,3272
1100,554,1203,554,1203,609,1100,609
1487,551,1575,551,1575,610,1487,610
718,556,807,556,807,612,718,612
1751,556,1825,556,1825,607,1751,607
981,551,1071,551,1071,611,981,611
1052,3213,1159,3213,1159,3278,1052,3278
1321,1366,1388,1366,1388,1410,1321,1410
869,3225,936,3225,936,3267,869,3267
1035,1429,1120,1429,1120,1500,1035,1500
844,551,936,551,936,612,844,612
1622,556,1720,556,1720,609,1622,609
1866,726,1927,726,1927,761,1866,761
906,1431,989,1431,989,1504,906,1504
1365,554,1457,554,1457,609,1365,609
1403,1531,1459,1531,1459,1569,1403,1569
1302,1433,1372,1433,1372,1475,1302,1475
1117,1531,1182,1531,1182,1571,1117,1571
36,3399,112,3399,112,3433,36,3433
1168,1430,1249,1430,1249,1502,1168,1502
1432,1428,1513,1428,1513,1510,1432,1510
1335,1531,1391,1531,1391,1566,1335,1566
1941,2293,1996,2293,1996,2341,1941,2341
2043,321,2111,321,2111,388,2043,388
1233,551,1328,551,1328,610,1233,610
1933,729,2001,729,2001,764,1933,764
885,1533,943,1533,943,1572,885,1572
1640,321,1703,321,1703,382,1640,382
1840,322,1906,322,1906,388,1840,388
395,332,456,332,456,379,395,379
292,322,359,322,359,387,292,387
1041,348,1085,348,1085,378,1041,378
1270,1532,1320,1532,1320,1566,1270,1566
1942,2800,1998,2800,1998,2854,1942,2854
1189,1370,1247,1370,1247,1402,1189,1402
1773,2369,1827,2369,1827,2416,1773,2416
1858,2800,1910,2800,1910,2851,1858,2851
860,2083,915,2083,915,2132,860,2132
1941,321,2006,321,2006,388,1941,388
611,2891,668,2891,668,2939,611,2939
612,2669,666,2669,666,2719,612,2719
1524,1996,1576,1996,1576,2046,1524,2046
1691,1792,1743,1792,1743,1840,1691,1840
496,323,559,323,559,389,496,389
1941,2149,1996,2149,1996,2197,1941,2197
