305,2998,379,2998,379,3078,305,3078
973,1984,1074,1984,1074,2073,973,2073
376,768,455,768,455,852,376,852
377,594,459,594,459,675,377,675
794,2287,865,2287,865,2354,794,2354
309,2909,372,2909,372,2992,309,2992
302,2697,385,2697,385,2770,302,2770
392,3174,463,3174,463,3250,392,3250
300,2598,382,2598,382,2681,300,2681
376,682,457,682,457,762,376,762
391,2693,472,2693,472,2770,391,2770
389,2824,470,2824,470,2898,389,2898
393,2607,471,2607,471,2684,393,2684
250,1463,350,1463,350,1568,250,1568
306,2541,381,2541,381,2594,306,2594
379,508,460,508,460,585,379,585
995,1872,1073,1872,1073,1942,995,1942
301,3169,379,3169,379,3249,301,3249
390,2909,470,2909,470,2990,390,2990
1762,1869,1811,1869,1811,1922,1762,1922
1487,1415,1537,1415,1537,1464,1487,1464
1528,2452,1594,2452,1594,2517,1528,2517
599,2439,667,2439,667,2504,599,2504
792,2441,858,2441,858,2507,792,2507
301,3086,378,3086,378,3163,301,3163
306,2826,377,2826,377,2902,306,2902
1986,3093,2040,3093,2040,3148,1986,3148
2050,819,2106,819,2106,873,2050,873
1526,2529,1597,2529,1597,2587,1526,2587
601,2584,665,2584,665,2632,601,2632
359,1089,417,1089,417,1136,359,1136
537,1787,594,1787,594,1835,537,1835
1532,2925,1586,2925,1586,2972,1532,2972
536,1730,591,1730,591,1778,536,1778
922,2854,978,2854,978,2904,922,2904
1815,805,1869,805,1869,855,1815,855
1815,1152,1870,1152,1870,1204,1815,1204
982,2798,1035,2798,1035,2847,982,2847
1562,348,1617,348,1617,396,1562,396
1994,2398,2046,2398,2046,2444,1994,2444
1104,2972,1158,2972,1158,3026,1104,3026
478,2446,533,2446,533,2494,478,2494
1176,2860,1225,2860,1225,2909,1176,2909
359,1733,414,1733,414,1778,359,1778
420,1552,474,1552,474,1603,420,1603
802,920,854,920,854,972,802,972
1935,1111,1990,1111,1990,1158,1935,1158
1485,1030,1540,1030,1540,1083,1485,1083
1757,2979,1806,2979,1806,3024,1757,3024
665,2147,718,2147,718,2196,665,2196
364,448,418,448,418,499,364,499
1757,998,1812,998,1812,1046,1757,1046
1042,2742,1093,2742,1093,2788,1042,2788
360,973,412,973,412,1026,360,1026
1752,3213,1807,3213,1807,3265,1752,3265
741,343,797,343,797,400,741,400
1937,1697,1987,1697,1987,1745,1937,1745
2044,3151,2098,3151,2098,3204,2044,3204
1547,566,1602,566,1602,618,1547,618
1761,2746,1810,2746,1810,2795,1761,2795
629,447,682,447,682,503,629,503
1755,3157,1807,3157,1807,3203,1755,3203
425,451,476,451,476,501,425,501
1757,2687,1808,2687,1808,2735,1757,2735
1700,646,1752,646,1752,696,1700,696
1175,2744,1224,2744,1224,2794,1175,2794
1107,2918,1157,2918,1157,2967,1107,2967
729,2676,784,2676,784,2731,729,2731
272,1144,328,1144,328,1196,272,1196
1177,2393,1228,2393,1228,2443,1177,2443
535,2738,588,2738,588,2788,535,2788
361,1031,412,1031,412,1085,361,1085
1109,3095,1157,3095,1157,3141,1109,3141
1992,1054,2046,1054,2046,1103,1992,1103
247,2144,300,2144,300,2195,247,2195
1485,1095,1538,1095,1538,1142,1485,1142
1101,2445,1169,2445,1169,2511,1101,2511
1534,3041,1586,3041,1586,3085,1534,3085
1818,1329,1868,1329,1868,1380,1818,1380
482,974,534,974,534,1026,482,1026
2050,2809,2101,2809,2101,2858,2050,2858
1758,2163,1811,2163,1811,2210,1758,2210
1937,2338,1990,2338,1990,2387,1937,2387
2051,998,2102,998,2102,1047,2051,1047
2054,534,2104,534,2104,581,2054,581
480,624,533,624,533,671,480,671
1698,939,1753,939,1753,992,1698,992
422,1500,472,1500,472,1549,422,1549
2050,2691,2102,2691,2102,2739,2050,2739
732,2389,785,2389,785,2437,732,2437
860,975,913,975,913,1026,860,1026
421,1380,472,1380,472,1428,421,1428
1815,2752,1866,2752,1866,2799,1815,2799
538,1672,589,1672,589,1723,538,1723
1931,2919,1983,2919,1983,2971,1931,2971
2053,2164,2104,2164,2104,2216,2053,2216
